arm,causal_distractor_effect,causal_slot_s_key,causal_target_effect,distractor_key_attention,distractor_value_attention,head,layer,path_scope,seed,step,target_key_attention,target_key_score_margin,target_value_attention
standard,0.12444597482681274,2.3655333518981934,2.4899792671203613,0.05722445249557495,0.04772087559103966,0,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.03365210443735123,-0.18385276198387146,0.07410702109336853
standard,0.12444597482681274,2.3655333518981934,2.4899792671203613,0.0575077086687088,0.05135952681303024,1,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.03558865934610367,-0.28372764587402344,0.0912594124674797
standard,0.12444597482681274,2.3655333518981934,2.4899792671203613,0.05772337317466736,0.051493674516677856,2,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.03422999382019043,-0.18039679527282715,0.0958731472492218
standard,0.12444597482681274,2.3655333518981934,2.4899792671203613,0.05516902357339859,0.05164935439825058,3,3,query-row-to-full-card-direct-edges-all-layers,104,3200,0.031233467161655426,-0.19326438009738922,0.08698975294828415
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06453917175531387,0.06397424638271332,0,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.06357979774475098,-0.01440261211246252,0.06404188275337219
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.064256452023983,0.06410900503396988,1,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.06373801082372665,0.00507015734910965,0.06383383274078369
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06357473134994507,0.06434836983680725,2,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.06369049847126007,0.002139262855052948,0.06532073020935059
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.0642746090888977,0.06394819170236588,3,0,query-row-to-full-card-direct-edges-all-layers,105,0,0.06396318227052689,-0.007952637039124966,0.0640898048877716
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06384888291358948,0.06421100348234177,0,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.06380964815616608,0.0038533094339072704,0.06417617201805115
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06336705386638641,0.06456049531698227,1,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.06399747729301453,0.004999187774956226,0.06472990661859512
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06420958042144775,0.06371518969535828,2,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.06441095471382141,0.009203403256833553,0.06466875970363617
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06394269317388535,0.06421653181314468,3,1,query-row-to-full-card-direct-edges-all-layers,105,0,0.06476074457168579,0.01298990286886692,0.06484036147594452
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06369708478450775,0.06410382688045502,0,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.06445030868053436,0.003441727953031659,0.06509029865264893
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06396158039569855,0.06358152627944946,1,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.06411400437355042,-0.0019629483576864004,0.06474283337593079
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06374653428792953,0.06441690027713776,2,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.06427428871393204,0.008912475779652596,0.06382172554731369
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06417714059352875,0.06429038941860199,3,2,query-row-to-full-card-direct-edges-all-layers,105,0,0.06345885992050171,-0.007767864502966404,0.06394252181053162
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06412705779075623,0.06396506726741791,0,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.06485285609960556,0.008497912436723709,0.06432335823774338
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06433911621570587,0.06333102285861969,1,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.06435750424861908,-0.0022186473943293095,0.0642792358994484
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.06421545147895813,0.06474702805280685,2,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.06310763955116272,-0.011590711772441864,0.06402363628149033
standard,-0.0031293234787881374,0.0021294853650033474,-0.00099983811378479,0.0642801970243454,0.06434240192174911,3,3,query-row-to-full-card-direct-edges-all-layers,105,0,0.06331987679004669,-0.011449156329035759,0.06386920064687729
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.024979770183563232,0.12177854776382446,0,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.023198654875159264,-0.07508409023284912,0.12825772166252136
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.018848422914743423,0.12429891526699066,1,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.019781552255153656,0.024806976318359375,0.12005560100078583
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.02252539061009884,0.12670327723026276,2,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.02254674769937992,-0.03477978706359863,0.12358967959880829
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.018328320235013962,0.12631899118423462,3,0,query-row-to-full-card-direct-edges-all-layers,105,200,0.018379315733909607,-0.019660115242004395,0.1289842426776886
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.08438752591609955,0.041525233536958694,0,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.06051099672913551,-0.1428854763507843,0.037893254309892654
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.0725434273481369,0.04262134060263634,1,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.06361084431409836,0.04929246008396149,0.03780786320567131
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.07635603845119476,0.039965685456991196,2,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.057893648743629456,-0.012099295854568481,0.03718356788158417
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.0770278200507164,0.04426461458206177,3,1,query-row-to-full-card-direct-edges-all-layers,105,200,0.06413457542657852,0.040892332792282104,0.037067003548145294
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.05436632037162781,0.050165142863988876,0,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.028904195874929428,0.04128837585449219,0.032692354172468185
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.054062873125076294,0.050219979137182236,1,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.030280038714408875,-0.03740835189819336,0.029642349109053612
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.04744615778326988,0.05205594748258591,2,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.03335939347743988,0.001853346824645996,0.03218711167573929
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.05224071070551872,0.0550386905670166,3,2,query-row-to-full-card-direct-edges-all-layers,105,200,0.027232160791754723,-0.13296937942504883,0.03105970472097397
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.05267665907740593,0.04934556037187576,0,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.021592237055301666,0.04464149475097656,0.025672748684883118
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.04825732111930847,0.04747019335627556,1,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.02806287445127964,0.054779767990112305,0.031614936888217926
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.0493607334792614,0.04582546278834343,2,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.028992019593715668,0.07684749364852905,0.027850309386849403
standard,-0.06707972288131714,0.4508192837238312,0.38373956084251404,0.04814764857292175,0.0448608361184597,3,3,query-row-to-full-card-direct-edges-all-layers,105,200,0.025859259068965912,0.12885403633117676,0.02909110113978386
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.022123953327536583,0.1338992565870285,0,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.021261118352413177,-0.059981703758239746,0.1291324347257614
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.015292715281248093,0.1313372552394867,1,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.01707477867603302,0.09652423858642578,0.12221203744411469
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.015414416790008545,0.13195767998695374,2,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.015233537182211876,-0.055734992027282715,0.1357412487268448
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.013558636419475079,0.1356852799654007,3,0,query-row-to-full-card-direct-edges-all-layers,105,400,0.01568124070763588,0.08571434020996094,0.1295815259218216
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.08135166764259338,0.036421410739421844,0,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.0622258298099041,-0.10644081234931946,0.03221232071518898
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.07908976078033447,0.04000379517674446,1,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.05932847410440445,-0.07948929071426392,0.028224948793649673
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.07516266405582428,0.03912096470594406,2,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.058272987604141235,-0.061659812927246094,0.031247437000274658
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.07654310762882233,0.038887374103069305,3,1,query-row-to-full-card-direct-edges-all-layers,105,400,0.06558869034051895,-0.05410794913768768,0.032551608979701996
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.04916404187679291,0.040809839963912964,0,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.020001670345664024,-0.052373647689819336,0.020571446046233177
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.05155426263809204,0.043897658586502075,1,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.029315821826457977,0.04882645606994629,0.027729511260986328
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.04821615666151047,0.04365035891532898,2,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.026922907680273056,0.11803555488586426,0.0287015400826931
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.05583041161298752,0.04511651396751404,3,2,query-row-to-full-card-direct-edges-all-layers,105,400,0.024356966838240623,-0.05229496955871582,0.0274463202804327
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.05434471368789673,0.044912632554769516,0,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.017105111852288246,0.005184650421142578,0.022664278745651245
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.04688190668821335,0.04339993745088577,1,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.021489718928933144,0.11654400825500488,0.02610725350677967
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.053316228091716766,0.045558150857686996,2,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.026429876685142517,0.15534567832946777,0.027731191366910934
standard,-0.14690721035003662,0.9850045442581177,0.838097333908081,0.047837547957897186,0.04213254898786545,3,3,query-row-to-full-card-direct-edges-all-layers,105,400,0.02187330275774002,0.2023448944091797,0.0253594983369112
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.018971074372529984,0.13798189163208008,0,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.020207209512591362,-0.06559669971466064,0.14434580504894257
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.01747000776231289,0.13209538161754608,1,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.020976301282644272,0.19078576564788818,0.11713443696498871
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.01749207079410553,0.12552791833877563,2,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.011417780071496964,-0.35418081283569336,0.13793762028217316
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.026856254786252975,0.12276174873113632,3,0,query-row-to-full-card-direct-edges-all-layers,105,800,0.035813603550195694,0.3289780616760254,0.10910280048847198
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.077390655875206,0.013602796010673046,0,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.03388373553752899,-0.32983270287513733,0.007286463864147663
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.08383654057979584,0.019508402794599533,1,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.036723747849464417,-0.29154008626937866,0.014814760535955429
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.08548902720212936,0.011638532392680645,2,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.04081173241138458,-0.12385290861129761,0.007148703094571829
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.08607759326696396,0.015157079324126244,3,1,query-row-to-full-card-direct-edges-all-layers,105,800,0.05376587435603142,-0.08281481266021729,0.011273683048784733
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.05344558507204056,0.01568559743463993,0,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.006787002086639404,-0.29926085472106934,0.003939969465136528
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.03926472365856171,0.02367256209254265,1,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.016413729637861252,-0.07790815830230713,0.011353708803653717
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.04057302325963974,0.01793608069419861,2,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.009069226682186127,-0.13513529300689697,0.004403970204293728
standard,-0.2844896912574768,1.9477183818817139,1.6632287502288818,0.050342362374067307,0.013755477033555508,3,2,query-row-to-full-card-direct-edges-all-layers,105,800,0.009299161843955517,-0.3968641757965088,0.002996697323396802
